,Sim_Type,Nsubs,Iteration,Station,Zone,s1,s2,s3,s4,s5,s6,s7,s9,9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
128,AbsBound,20f2s,4,s8,zone3,0.0003854910734422538,0.0003854910734422538,0.0003854910734422538,0.00046964285982621954,0.0005569196471088302,0.0006140625051815153,0.0006712053633457583,0.0007267857207745342,0.000756919650764549,0.0007854910799499307,0.0008140625091583082,0.0008426339383896995,0.0008426339383896995,0.0008712053676441219,0.0008997767969215932,0.0008997767969215932,0.0008997767969215932,0.0008997767969215932,0.0008712053676441219,0.0008712053676441219
129,AbsBound,20f2s,5,s8,zone3,0.0004078125012746405,0.000382366072981963,0.00035379464418400035,0.000382366072981963,0.0004680803594831252,0.0004966517883526634,0.0005537946461453507,0.0005823660750685353,0.0006109375040094897,0.0006395089329682316,0.0006680803619447788,0.0006680803619447788,0.0006680803619447788,0.0006966517909391489,0.0007522321480958378,0.0007522321480958378,0.000753794648981873,0.0007808035770752743,0.000753794648981873,0.0007506696472139195
130,AbsBound,20f2s,1,s9,zone3,0.0004093750015351062,0.000382366072981963,0.000382366072981963,0.00043950893063172963,0.0005252232172399179,0.0005537946461453507,0.0006109375040094897,0.0006410714336084202,0.0006696428626434116,0.0007267857207745342,0.0007839285789877386,0.0008125000081247773,0.0008410714372822786,0.0008696428664602601,0.0009267857248772904,0.0009267857248772904,0.0009537946526929926,0.0009553571541163745,0.0009267857248772904,0.0009267857248772904
131,AbsBound,20f2s,2,s9,zone3,0.00020156250006305275,0.00017611607157007824,0.00017611607157007824,0.00020468750019165172,0.00023325892882100329,0.0002618303574581508,0.0002618303574581508,0.0002618303574581508,0.0002618303574581508,0.00029040178610311205,0.00029040178610311205,0.00029040178610311205,0.00029040178610311205,0.0003174107145972116,0.0003189732147554609,0.0003459821432277243,0.0003475446434156591,0.0003459821432277243,0.0003475446434156591,0.0003459821432277243
132,AbsBound,20f2s,3,s9,zone3,0.00032366071523913997,0.00032366071523913997,0.00032366071523913997,0.00038080357275439993,0.00043794643033092436,0.0004935267875870217,0.0005236607168101167,0.0005236607168101167,0.0005792410740147082,0.0006093750034277335,0.0006379464323307216,0.0006950892901824783,0.0007236607191312822,0.0007522321480958378,0.0007808035770752743,0.0007808035770752743,0.0007808035770752743,0.0007823660780298184,0.0007808035770752743,0.000753794648981873
133,AbsBound,20f2s,4,s9,zone3,0.000325223215403665,0.000325223215403665,0.000325223215403665,0.000382366072981963,0.00043950893063172963,0.0004966517883526634,0.0004966517883526634,0.0005252232172399179,0.0005506696451926874,0.0005792410740147082,0.0006093750034277335,0.0006093750034277335,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216,0.0006395089329682316,0.0006395089329682316,0.0006379464323307216,0.0006363839316967705
134,AbsBound,20f2s,5,s9,zone3,0.0002935267863696032,0.00029508928650455067,0.00029508928650455067,0.00032366071523913997,0.0004093750015351062,0.00043794643033092436,0.0004665178591418723,0.0004950892879684118,0.0005236607168101167,0.0005522321456674487,0.0005808035745399817,0.0006093750034277335,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216,0.0006379464323307216
135,AbsBound,20f4s,1,s1,zone1,0.003401786700803725,0.003317634882539731,0.0032558044426470706,0.0035970992611379354,0.004198662171821472,0.004568528482800137,0.00491138589246778,0.005143082592317248,0.005343082771071235,0.005490627686975989,0.005604913515240881,0.005749333355523102,0.005795092889537413,0.005993530588930524,0.006250673782533413,0.006364959650933223,0.00639353111847333,0.00647924552214942,0.0063919685546359635,0.00619353084938929
136,AbsBound,20f4s,2,s1,zone1,0.003764956841611649,0.0037078139390954875,0.0036792424881010393,0.004107814271494829,0.004793529207302671,0.00516495817319778,0.005450672782590454,0.005679244482778477,0.00596138854332461,0.006248665848234043,0.006535943186270531,0.0068803635219370175,0.007054917573933203,0.0071421946087154116,0.007308935778561148,0.007304248028398486,0.00725023022597058,0.007334382096014504,0.007221658741719255,0.0070216583581745404
137,AbsBound,20f4s,3,s1,zone1,0.0037970993822327636,0.0036256707066027586,0.00345424203584045,0.003770090458145429,0.004317635554624126,0.004577903678800186,0.0047794663852656506,0.004896877277047734,0.005206029971154254,0.005520316086480755,0.005774334185217211,0.006117191801150567,0.006285495495968083,0.006372772467729998,0.006488620916168811,0.006622102865130529,0.006622102865130529,0.006707817273031334,0.006593531396182434,0.006364959650933223
138,AbsBound,20f4s,4,s1,zone1,0.0018863841279889804,0.0018578126933284176,0.0018562501879453106,0.0020848216664645647,0.0024292414044732023,0.0026578128995024958,0.002829241524738437,0.0029435272767839734,0.003029241591808833,0.0031149559076831448,0.0031435273464969016,0.0031720987854051037,0.003210045320692577,0.0032754469242753425,0.003475446987125269,0.0035325898629144656,0.0035611613009235835,0.0035897327390090666,0.003504018424981699,0.003389732674016075
139,AbsBound,20f4s,5,s1,zone1,0.004138394221334916,0.00402254590672691,0.003906697597092809,0.004279688932358228,0.0049924126310155695,0.005335270048414373,0.005590850574672732,0.005735270391927684,0.005827234966464817,0.0062263446142422,0.006748444111366599,0.007377016844044644,0.007805589229031473,0.008091304182649235,0.008434162158980643,0.008523001885367573,0.008494430383761055,0.008553136001470965,0.008381706989522005,0.008150009780011852
140,AbsBound,20f4s,1,s2,zone1,0.0011839285887645806,0.0011267857299799534,0.0010982143006186328,0.0011854910909576601,0.0013569196684812804,0.0014140625278397444,0.0014156250309671384,0.0014156250309671384,0.0015008929528248591,0.0016738840520951607,0.0018453126505084808,0.0020738841192023973,0.002216741289540084,0.00233102702714242,0.0024738842008094164,0.002529464560793841,0.002531027070794134,0.00255959850589749,0.002531027070794134,0.002445312765928022
141,AbsBound,20f4s,2,s2,zone1,0.0014785715341836627,0.0014801340375992253,0.0014515626047848927,0.0015928572657346526,0.0018229912379394506,0.001994419842655174,0.0021102680877651274,0.002222991320324003,0.0022816966987080464,0.0023388395697162534,0.0024198663493893357,0.002534152090830916,0.0025912949620260518,0.0026198663977423176,0.0026754467582248945,0.0026500003445001307,0.002621428908469301,0.0026500003445001307,0.0026198663977423176,0.00253571460086742
142,AbsBound,20f4s,3,s2,zone1,0.00180848234970256,0.0017814734194730618,0.0018131698650517038,0.0020448663674776865,0.0024162950585892517,0.002675000521625056,0.002903572044543459,0.0030750006918750152,0.003217857901352009,0.0033321436711376555,0.0034464294428826208,0.0036162955837396207,0.0037020099150579275,0.0037305813590705543,0.0037892867698726142,0.0037892867698726142,0.0037560277590959206,0.0037830366803113706,0.003724331272264347,0.0036386169445340546
143,AbsBound,20f4s,4,s2,zone1,0.0011216518294788018,0.0011232143314451586,0.0010962054024100218,0.001212053629109233,0.0014120536500998606,0.001527901881481098,0.001643750115062787,0.00172946441326258,0.0018120537018317098,0.0018453126505084808,0.0019024555172383229,0.0019881698178872004,0.0020437501788281394,0.002070759105787699,0.0021279019729504066,0.0021279019729504066,0.002099330539334873,0.0021279019729504066,0.0020723216124902107,0.0020151787452378327
144,AbsBound,20f4s,5,s2,zone1,0.001742410798294646,0.001658259008745186,0.0015756697226255527,0.0017216518900125986,0.0020089287199455677,0.0021247769588265057,0.0022104912589253523,0.0022104912589257964,0.0022390626924195913,0.002216741289540528,0.00233102702714242,0.0025024556357644855,0.002588169941074569,0.002618303887027682,0.0026883930803752636,0.0028042413264392336,0.0028899556280762716,0.002974107416368514,0.0029185270620625697,0.0028042413264392336
145,AbsBound,20f4s,1,s3,zone1,0.0022718753592406177,0.0022162949916266304,0.0022162949916266304,0.0024734379359434935,0.002873438090850564,0.003106697163638325,0.0033654026668787722,0.0035924117005952873,0.003792411814762445,0.003936831567191297,0.004078126274414416,0.0042495549563282085,0.004305135322359149,0.004306697851320059,0.004387724604449967,0.004386162074387615,0.004359153157679714,0.004386162074387615,0.004302010264499498,0.004214733397869359
146,AbsBound,20f4s,2,s3,zone1,0.00138080358918147,0.0012680803745788365,0.001187053593156084,0.0012727678821436317,0.0014473214673388548,0.001506026831164261,0.001553348306169098,0.0016613840173515819,0.0017279019085959025,0.0018993305059521327,0.002099330539334873,0.0023834823697133248,0.0026120538442946915,0.0027866074772504267,0.002986607527382961,0.0031008932718873164,0.003129464708192154,0.003185045065159892,0.003129464708192154,0.003015178963402009
147,AbsBound,20f4s,3,s3,zone1,0.0009283482262216871,0.0008997767969215932,0.0009294643217312887,0.0010723214768261424,0.0012738839994883605,0.0014183036626051644,0.001559598321299531,0.0016468751235157743,0.0017533483316972097,0.001867634061973797,0.001953348360350958,0.002039062659301562,0.002096205525588125,0.0020977680324563777,0.0021533483921290482,0.0021325894942128706,0.002131026987115424,0.0021595984211830333,0.002131026987115424,0.0020754466259242663
148,AbsBound,20f4s,4,s3,zone1,0.001310714327844305,0.0012504464621771185,0.0011979911087055502,0.0013169643386277898,0.0015470982911573563,0.0016613840173515819,0.0017439733030413637,0.0017725447345706734,0.001747098312559909,0.001747098312559909,0.0017819197641709551,0.0018962054947025948,0.0020089287199455677,0.002121651944743217,0.002235937676778904,0.0023200894680072926,0.0023470983925187976,0.0023772323343092907,0.0023486609011304153,0.0022629466019295718
149,AbsBound,20f4s,5,s3,zone1,0.0016207589079499049,0.0014857142857146075,0.001349107154179953,0.0014618303671274468,0.0016618303700517176,0.0016696428917283043,0.0016140625363166917,0.0017232143946460177,0.001867634061973797,0.0021071430738777114,0.0023674110053505375,0.002683259314290177,0.0029404022497467167,0.003194420160524344,0.0034229916664789617,0.003538839941031705,0.003595982819672226,0.0036515631778216485,0.0035674113803086807,0.0034515631051023894
150,AbsBound,20f4s,1,s4,zone2,0.0016712053960882265,0.0015299107504847184,0.0014441964608081464,0.001558482180427853,0.0017584821907446245,0.0017901786308880583,0.0017870536208919477,0.0017408482935564365,0.0017455358077961528,0.0018390626293090097,0.0019850448055597153,0.0022151787818709616,0.0024421877472714532,0.0026167413763258317,0.00278816998938727,0.002873884296916537,0.002931027168972622,0.002988170041324423,0.002902455732907401,0.0028167414251560434
151,AbsBound,20f4s,2,s4,zone2,0.0015729910752910218,0.001430133931763921,0.0013834822183308576,0.0015564733137193366,0.0018136162069640515,0.0019294644448951128,0.0020640627644580426,0.0022354913824013545,0.0023783485668974953,0.0024926343163766103,0.002632366483910798,0.0027767861853477314,0.002889509426624839,0.0029689736874657807,0.003104018301959611,0.0031341522541581558,0.0031595986601562443,0.0031897326127731406,0.00313258973882101,0.003029241591808833
152,AbsBound,20f4s,3,s4,zone2,0.0011756696869446941,0.0011470982562264709,0.001118526825562067,0.001234375050918241,0.0014582589904173471,0.0015725447148853878,0.0016868304401290812,0.0017549108365023638,0.0018421876398909771,0.0019247769274945321,0.0019850448055597153,0.002070759105787699,0.0021247769588265057,0.0021595984211830333,0.002232812661181443,0.002232812661181443,0.002232812661181443,0.0022453127238300026,0.0022151787818705175,0.0021595984211830333
153,AbsBound,20f4s,4,s4,zone2,0.0023154019428310206,0.0021741072884443034,0.0020598215591492493,0.0022453127238300026,0.0025912949620260518,0.0027435272116957776,0.0028957594788951474,0.0030750006918750152,0.0032843758867816264,0.003512947444816961,0.003770090458145429,0.004055804930485584,0.004282813989615944,0.004454242683903898,0.004681251749617756,0.00473995718520022,0.004738394650117407,0.004797100087081981,0.00471138573446225,0.004568528482800137
154,AbsBound,20f4s,5,s4,zone2,0.0013850447213222849,0.0013564732894972324,0.0013294643604968067,0.0014770090307753196,0.0017341519273110903,0.0019055805285603381,0.0020531252181442802,0.0021674109577321716,0.0022816966987080464,0.0023674110053505375,0.002453125312773421,0.00253571460086742,0.002538839620977136,0.0025912949620260518,0.0027040181939380005,0.0027341521413983363,0.0027341521413983363,0.002764286089438741,0.002707143216806079,0.0026500003445001307
155,AbsBound,20f4s,1,s5,zone2,0.0010441964453533625,0.0009870535864106487,0.0009314732289231988,0.0010187500191015028,0.001164732171975173,0.0012504464621771185,0.0012790178923155868,0.0013075893224901048,0.0013345982499147716,0.001363169680040047,0.00142031254039038,0.001480580407707083,0.0015091518382651708,0.0015408482762638172,0.0016265625691291557,0.0016837054312562395,0.0017408482935564365,0.0017694197247720503,0.0017408482935564365,0.0016837054312562395
156,AbsBound,20f4s,2,s5,zone2,0.0007694196580397026,0.0007694196580397026,0.0007694196580397026,0.0008551339473920534,0.0009995535987377155,0.0011122768177918548,0.001170982180495719,0.0012265625390969488,0.0012566964719948584,0.0012837054000094349,0.001313839333223661,0.0013424107639070162,0.0013694196917039797,0.0014250000498751496,0.001455133983788766,0.001483705414570249,0.001483705414570249,0.001483705414570249,0.001455133983788766,0.0014265625530506454
157,AbsBound,20f4s,3,s5,zone2,0.0010566964591402508,0.0010453125473660516,0.0010453125473660516,0.0011850446999929613,0.0013611607981429943,0.0014993304493113228,0.001618303690634037,0.0017055804940463673,0.0018167412172548651,0.001904018022894682,0.002016741251584924,0.002131026987115424,0.002216741289540084,0.002273884158193465,0.00233102702714242,0.0023595984617279455,0.002358035953037223,0.0023881698963870808,0.00233102702714242,0.002273884158193465
158,AbsBound,20f4s,4,s5,zone2,0.0007917410838349088,0.0007631696543729807,0.0007631696543729807,0.000848883942858383,0.0009631696613034085,0.0010488839504857177,0.001104464308198011,0.0011345982399660348,0.001164732171975173,0.001194866104233966,0.0012234375344091655,0.0012805803948739475,0.001337723255492244,0.0013662946858586705,0.001394866116263306,0.001423437546706612,0.001423437546706612,0.001423437546706612,0.001394866116263306,0.0013662946858586705
159,AbsBound,20f4s,5,s5,zone2,0.001363169680040047,0.0013122768305310012,0.001252008964622487,0.001337723255492244,0.0015122768453955566,0.0016042411541473851,0.0016613840173515819,0.0016613840173515819,0.0016343750898908788,0.0016406251066405717,0.0018136162069640515,0.002013616238900137,0.00218348233293675,0.0023247769932837462,0.0024676341626662223,0.0025279020508054543,0.0025850449201723046,0.002639062768029941,0.0025850449201723046,0.002497768106473262
160,AbsBound,20f4s,1,s6,zone2,0.0012660714869010446,0.001237500055687474,0.0012089286245349844,0.0013533482837656324,0.0015803572342919679,0.0016946429624527934,0.0017803572592161633,0.0018390626293090097,0.001900893011590809,0.002013616238900137,0.002099330539334873,0.0021866073478515927,0.002216741289540084,0.0022437502159613066,0.002273884158193465,0.0022930805431485507,0.002264509109934378,0.0022930805431485507,0.002264509109934378,0.0022058037360759963
161,AbsBound,20f4s,2,s6,zone2,0.0009787946760222719,0.0009787946760222719,0.0009787946760222719,0.0011169643236112296,0.0012930804155621349,0.0014328125658201408,0.0015470982911573563,0.0016073661622016363,0.0016645090259895386,0.0017216518900125986,0.0018073661864868537,0.0018930804834892043,0.0019470983365880985,0.0019787947810192196,0.0020073662136467106,0.00203593764633275,0.0020073662136467106,0.00203593764633275,0.0020073662136467106,0.0019502233484507052
162,AbsBound,20f4s,3,s6,zone2,0.0008234375154392374,0.0008234375154392374,0.0007948660857998969,0.0008805803748328955,0.0010234375239867863,0.0010821428857420742,0.0011408482480527986,0.001194866104233966,0.0012805803948739475,0.001337723255492244,0.001394866116263306,0.001455133983788766,0.001480580407707083,0.001483705414570249,0.0015091518382651708,0.0015091518382651708,0.0015091518382651708,0.0015091518382651708,0.001480580407707083,0.0014520089771877169
163,AbsBound,20f4s,4,s6,zone2,0.0008837053772630255,0.0008837053772630255,0.0008837053772630255,0.0009694196671358672,0.0011408482480527986,0.0012551339695315712,0.0013408482610958437,0.0013979911223554263,0.001483705414570249,0.0015408482762638172,0.0015979911381305996,0.0016551340001707338,0.001658259008745186,0.0016837054312562395,0.0016868304401290812,0.001688392944577409,0.0016868304401290812,0.0017154018715611348,0.0016598215130441097,0.0016296875774103202
164,AbsBound,20f4s,5,s6,zone2,0.0011917410997857188,0.0011091518139382552,0.0010805803839158117,0.0011662946740968706,0.001350223278059577,0.001493080435329423,0.0016073661622016363,0.0016930804579718874,0.0017772322493326516,0.001834375113502056,0.001918526904423079,0.0019850448055597153,0.002042187672309311,0.00211383940971349,0.002229687645626704,0.0022868305103810765,0.0023154019428310206,0.002343973375329492,0.0022868305103810765,0.002229687645626704
165,AbsBound,20f4s,1,s7,zone3,0.0007060267955482092,0.0007060267955482092,0.0007060267955482092,0.0007917410838349088,0.0009345982316424593,0.0009917410909976636,0.0010488839504857177,0.001077455380279108,0.001077455380279108,0.0011060268101063186,0.001133035737957769,0.0011616071677483875,0.0011662946740968706,0.001194866104233966,0.001252008964622487,0.001252008964622487,0.001252008964622487,0.001252008964622487,0.0012234375344091655,0.001194866104233966
166,AbsBound,20f4s,2,s7,zone3,0.000733035724102796,0.0007075892963279633,0.0007044642947714586,0.0007678571571174058,0.0009091518045872483,0.000994866094079281,0.0010535714556632785,0.0011091518139382552,0.001139285746022771,0.001167857176224263,0.001252008964622487,0.001337723255492244,0.001394866116263306,0.001423437546706612,0.0014520089771877169,0.0014520089771877169,0.0014520089771877169,0.001480580407707083,0.0014520089771877169,0.001394866116263306
167,AbsBound,20f4s,3,s7,zone3,0.0008837053772630255,0.0008837053772630255,0.0008566964485354464,0.0009694196671358672,0.0011122768177918548,0.001196428606466837,0.0012551339695315712,0.0013122768305310012,0.0013787947093961887,0.0014645090037582395,0.0015486607948992745,0.0016343750898908788,0.0016915179534992485,0.001747098312559909,0.0017772322493326516,0.0018042411763003476,0.0018042411763003476,0.001805803681389414,0.0017756697444034726,0.001720089385387586
168,AbsBound,20f4s,4,s7,zone3,0.0011060268101063186,0.0010234375239867863,0.000994866094079281,0.0010805803839158117,0.001252008964622487,0.0013091518251640087,0.0013694196917039797,0.0013979911223554263,0.0014566964870995,0.001516964356144759,0.001602678650131347,0.0017185268807705283,0.0018073661864868537,0.0018645090510961847,0.0019502233484507052,0.0019787947810192196,0.0019787947810192196,0.0019787947810192196,0.0019502233484507052,0.0018930804834892043
169,AbsBound,20f4s,5,s7,zone3,0.0008868303797095273,0.0008868303797095273,0.0008598214508343454,0.0009725446700795788,0.001118526825562067,0.0012328125485422251,0.0013470982723794492,0.0014328125658201408,0.0015185268597427786,0.0015756697226255527,0.0016328125857228704,0.0016899554490344248,0.0017439733030413637,0.0017756697444034726,0.0018296875977739382,0.0018296875977739382,0.0018042411763003476,0.0018296875977739382,0.0017756697444034726,0.001747098312559909
170,AbsBound,20f4s,1,s8,zone3,0.0007252232199513596,0.0006966517909391489,0.0006774553661857747,0.0007345982249437906,0.0008426339383896995,0.0009283482262216871,0.001028125028916157,0.0010899553949505769,0.0011756696869446941,0.0012613839794211237,0.0013470982723794492,0.0014328125658201408,0.0014899554283813582,0.0015470982911573563,0.0016042411541473851,0.0016042411541473851,0.0016042411541473851,0.0016312500815623906,0.0015756697226255527,0.0015470982911573563
171,AbsBound,20f4s,2,s8,zone3,0.000756919650764549,0.0007029017939985916,0.0006727678640509383,0.0007029017939985916,0.0007886160818849405,0.0008203125133300371,0.0008774553724199642,0.0009345982316424593,0.0009631696613034085,0.0009917410909976636,0.0010250000256250506,0.001110714315862343,0.001169419678357358,0.0012250000367500665,0.0012821428974385608,0.0012837054000094349,0.0013122768305310012,0.001339285758290774,0.001310714327844305,0.0012821428974385608
172,AbsBound,20f4s,3,s8,zone3,0.0009122768071774548,0.0008852678784841151,0.0008837053772630255,0.0009995535987377155,0.001170982180495719,0.0012852679025861329,0.0013439732667247437,0.0014296875594216533,0.0014868304214615059,0.0015439732836957309,0.0015741072187514052,0.0016312500815623906,0.001658259008745186,0.0016868304401290812,0.0017439733030413637,0.0017439733030413637,0.0017439733030413637,0.0017725447345706734,0.0017439733030413637,0.0016868304401290812
173,AbsBound,20f4s,4,s8,zone3,0.0007107142978978441,0.0007107142978978441,0.0007107142978978441,0.0007725446598946865,0.0009154018097845912,0.0010026786018666927,0.0010883928930982628,0.0011741071847891573,0.0012312500461717846,0.0012613839794211237,0.0012899554103534675,0.0013470982723794492,0.001363169680040047,0.0014187500372422263,0.0014488839706150278,0.0014774554008728344,0.0014774554008728344,0.0014774554008728344,0.0014488839706150278,0.00142031254039038
174,AbsBound,20f4s,5,s8,zone3,0.0009283482262216871,0.0008743303700237267,0.0008457589406160039,0.0009029017994596005,0.0010218750223535194,0.0010790178820948256,0.0011122768177918548,0.001169419678357358,0.0011979911087055502,0.0012312500461717846,0.001315401835922736,0.001401116128473963,0.0014582589904173471,0.0015154018525545907,0.0015725447148853878,0.0015725447148853878,0.0016011161461235784,0.0016011161461235784,0.0015725447148853878,0.0015439732836957309
175,AbsBound,20f4s,1,s9,zone3,0.0007662946561988583,0.0007662946561988583,0.0007377232266356599,0.0008234375154392374,0.0009917410909976636,0.0010520089539322907,0.0011345982399660348,0.001164732171975173,0.001194866104233966,0.0012296875438078004,0.0012868304051691065,0.001396428619305957,0.0014852679180122513,0.001599553642123184,0.001658259008745186,0.0017154018715611348,0.001742410798294646,0.0017709822296670381,0.0017408482935564365,0.0016852679356885458
176,AbsBound,20f4s,2,s9,zone3,0.0004680803594831252,0.00043950893063172963,0.00043950893063172963,0.0004680803594831252,0.0005537946461453507,0.0006109375040094897,0.0006395089329682316,0.0006395089329682316,0.0006395089329682316,0.0006395089329682316,0.0006665178612489639,0.0006665178612489639,0.0006665178612489639,0.0006712053633457583,0.0006982142916987771,0.0007267857207745342,0.0007267857207745342,0.000753794648981873,0.0007267857207745342,0.0007252232199513596
177,AbsBound,20f4s,3,s9,zone3,0.0007044642947714586,0.0006758928654707169,0.0006488839368564693,0.0007345982249437906,0.000848883942858383,0.0008790178736242838,0.0009345982316424593,0.0009631696613034085,0.0010234375239867863,0.0010805803839158117,0.0011662946740968706,0.0012234375344091655,0.0012805803948739475,0.001337723255492244,0.001394866116263306,0.001423437546706612,0.001423437546706612,0.0014520089771877169,0.001423437546706612,0.001394866116263306
178,AbsBound,20f4s,4,s9,zone3,0.0006758928654707169,0.0006758928654707169,0.0006774553661857747,0.0007631696543729807,0.0008774553724199642,0.0009631696613034085,0.0010203125207252422,0.001077455380279108,0.0011060268101063186,0.0011361607419793968,0.0011662946740968706,0.0012265625390969488,0.0012805803948739475,0.0012837054000094349,0.0013408482610958437,0.0013408482610958437,0.0013408482610958437,0.0013408482610958437,0.0013408482610958437,0.0012837054000094349
179,AbsBound,20f4s,5,s9,zone3,0.0005917410782971747,0.0005979910805055102,0.0005979910805055102,0.000683705369077385,0.0007979910877804095,0.0008551339473920534,0.0009122768071774548,0.0009662946642102013,0.0010488839504857177,0.0011091518139382552,0.0011662946740968706,0.0012234375344091655,0.001252008964622487,0.0012805803948739475,0.001337723255492244,0.001337723255492244,0.001337723255492244,0.0013662946858586705,0.001337723255492244,0.0012805803948739475
180,DRM,20f2s,1,s1,zone1,0.008596013859845921,0.004848447066592344,0.004186614096374685,0.004233046406507586,0.004748897709066844,0.005129703969555959,0.005440866850469131,0.0056439934530415296,0.005791539365988976,0.0058850671059479265,0.005945549853015642,0.006178810111673819,0.006304034357390153,0.006510285725552423,0.006902475204840344,0.007158057041461139,0.007300915072784777,0.007469219560477769,0.007351807953504838,0.007129485437369958
181,DRM,20f2s,2,s1,zone1,0.010262463286037343,0.004230589229292986,0.0037479979247430294,0.0036607207808789653,0.00408773145197716,0.004493976698120853,0.004811387999778827,0.005011388352240082,0.00518125469551198,0.00523996020153263,0.005211388719326601,0.005345987727505317,0.005577684750706687,0.005720542220380913,0.005949114189370488,0.00606027506724675,0.00606183762458215,0.0061475521209151986,0.0060587125099400545,0.005831703095978645
182,DRM,20f2s,3,s1,zone1,0.00915182060560195,0.004105587090305885,0.003573665826861372,0.0037180859392511303,0.004148221356950291,0.004375231108257194,0.004546660348253007,0.0046832679329907555,0.0047689825693689744,0.004856259748941803,0.004945099475709721,0.0051352792918509605,0.005346218056797478,0.005574790651513071,0.005833497434432776,0.005946221226917271,0.006004926960293591,0.006062070141989049,0.005976355370647539,0.005804925849593211
183,DRM,20f2s,4,s1,zone1,0.007482183950366248,0.004226574377994919,0.0037060355585952806,0.003564740178800115,0.0037823751856019103,0.0038982240591190053,0.004066528577528519,0.0042582710418314716,0.004434388319794301,0.004547112279884608,0.004605818064951444,0.004605818064951444,0.004491531562730875,0.004382378763697296,0.004637960800452465,0.004807828035294274,0.004918989499654276,0.005004704414336545,0.004952248748365949,0.0048332745967958985
184,DRM,20f2s,5,s1,zone1,0.010068504293394686,0.0057111781481672345,0.0056270258619001,0.005941313639411698,0.006712747776349832,0.007027035962269192,0.007193778190618522,0.007216099530124712,0.007248241544279772,0.007323018421921384,0.007470564446609976,0.007824362563476546,0.008165660102131378,0.008446689148738485,0.008814995958463334,0.009002496874729588,0.009056515022231837,0.009173927094355624,0.009005622127148208,0.008716779913244327
185,DRM,20f2s,1,s2,zone1,0.0053501982197839346,0.002598887589290092,0.0031767920553896815,0.0030625058111048674,0.0031767920553896815,0.0032562566916077593,0.0032863907749743782,0.0032863907749743782,0.0033102747963061345,0.003311837312296917,0.0033102747963061345,0.003365855420822593,0.0034214360497100767,0.003473891647434866,0.0035310348021092624,0.0035596063815166025,0.0035596063815166025,0.0035881779623043544,0.0035580438628413525,0.003502463224081874
186,DRM,20f2s,2,s2,zone1,0.005762031199828011,0.003136389319940555,0.003345096431377867,0.003283265743546745,0.003427686118459062,0.0035404099125358576,0.0037031328112958465,0.0038142940294469936,0.003871437166019129,0.003928580307163134,0.004000680428620091,0.004114966854433596,0.004172110075743643,0.004200681688499265,0.004286396535169591,0.0042578249182126686,0.004229253302655602,0.0042578249182126686,0.004200681688499265,0.0041435384643882765
187,DRM,20f2s,3,s2,zone1,0.0052075685010066946,0.003537284875674208,0.0038546973836852925,0.003768982602081087,0.004054698589600798,0.004254699863892325,0.004454701206559214,0.004595996818449384,0.004732604859364913,0.004854704097019793,0.004989749649304656,0.005159617030994393,0.005223010514318048,0.005280153841115556,0.005362743754073313,0.0053658688417394795,0.005332609543440963,0.005340422260273584,0.005283278926018068,0.005197563935101104
188,DRM,20f2s,4,s2,zone1,0.005539938002297932,0.002774557964395819,0.003117416508505296,0.0030317018547762918,0.003200006144011878,0.0033158548969179033,0.0034285786383827167,0.003487284293028068,0.0035444274355344255,0.0035714364898133755,0.0036000080640179446,0.0036301421591088227,0.003636392237565509,0.0036935353957741435,0.0037776876216889057,0.0037792501429786333,0.0037776876216889057,0.0038078217280180246,0.0037792501429786333,0.0037475535173647147
189,DRM,20f2s,5,s2,zone1,0.005418723753056463,0.0033870617291062374,0.003785501710209132,0.003585500420940932,0.0036997868620177376,0.0038042519605901728,0.003925234778657922,0.0040317086770463575,0.004114298527386787,0.004189075758424738,0.004252469143116283,0.0043272463822021144,0.004471667153476911,0.004582828714621001,0.004728812093229155,0.0047859554308810484,0.0047859554308810484,0.0048430987749717,0.0047859554308810484,0.0047002404268179305
190,DRM,20f2s,1,s3,zone1,0.010206417682715947,0.004592428114257787,0.004703367868274412,0.004446222577124706,0.004673233629563687,0.004787520466650225,0.0048750199144563305,0.005016315873966267,0.005187746125595786,0.005330604716816346,0.0054734633518516195,0.005644893771728419,0.005759180753365104,0.005792440154879842,0.005935298937971508,0.005968558361252955,0.005971683468960861,0.006000255235290767,0.005943111704403953,0.005828824663906523
191,DRM,20f2s,2,s3,zone1,0.00959768160654908,0.004069210708231108,0.004358052594735642,0.004075460802212399,0.004189747516611848,0.004273900047661751,0.0043310434285218444,0.004361177649283823,0.004389749345187372,0.0043928744005779265,0.0044453302146406715,0.00450716120772761,0.004505598678435695,0.00450716120772761,0.004553366913174788,0.0046084970739760575,0.004660952748598257,0.004721221092087522,0.004664077814208033,0.0045768003763926295
192,DRM,20f2s,3,s3,zone1,0.008271376627183302,0.003132149043137213,0.0032464353077818688,0.003047996872964054,0.003132149043137213,0.003193979716743761,0.003222551284477644,0.0032511228536482957,0.0033035784486755942,0.00340848964549051,0.003522775959841997,0.0036370622968057444,0.0037227770643681584,0.003805366801693363,0.0038640725164005695,0.003892644115134671,0.0038910815926324815,0.003892644115134671,0.0038640725164005695,0.0038069293231645634
