,Sim_Type,Nsubs,Iteration,Station,Zone,s1,s5,s10,s15,s20
213,DRM,20f2s,4,s7,zone3,0.7199874752060716,0.39813101508329146,0.6974506914971073,0.23521961202265035,0.925504464416277
214,DRM,20f2s,5,s7,zone3,1.2648335633557175,1.1754045617141908,1.907829598076708,0.9759584065704736,2.087344638961229
215,DRM,20f2s,1,s8,zone3,1.504711367635521,1.4396791089493364,0.8439476944803144,0.800320027720923,2.1517465032857066
216,DRM,20f2s,2,s8,zone3,1.3735031158186655,0.6207733960437087,0.3871237154518884,0.5865371183442489,0.9394559892004594
217,DRM,20f2s,3,s8,zone3,0.5405568322684443,0.5113748959539618,0.32866825119437826,0.4398746064575935,1.1671288757789045
218,DRM,20f2s,4,s8,zone3,2.2977823522030985,1.5068101303020984,0.7435683371772224,1.5751494479837487,1.9826765617817244
219,DRM,20f2s,5,s8,zone3,0.8379816942777708,0.6097360791477872,1.613733067835515,0.6621607761878727,1.0344507527613396
220,DRM,20f2s,1,s9,zone3,0.9559300267861599,1.2159519829961662,0.9500574627582071,0.5623409180106527,1.8770246524010579
221,DRM,20f2s,2,s9,zone3,0.7141476602717147,1.0703725297378908,1.4239056190922696,0.4104247299423643,1.589008712995342
222,DRM,20f2s,3,s9,zone3,0.6076904322050333,0.8375945454629334,1.258017287266355,0.5327108068834545,1.3506769883096594
223,DRM,20f2s,4,s9,zone3,1.0522646741079456,1.0109908990799095,0.7704988087252764,0.684781883386461,1.2887792193633543
224,DRM,20f2s,5,s9,zone3,0.8683088788353996,2.2942317714189024,2.139963764536762,0.7982741988197896,3.5919323302422264
225,DRM,20f4s,1,s1,zone1,5.08610731276948,3.7010956583121457,3.7237037419720425,2.6227414077607563,6.186573559309163
226,DRM,20f4s,2,s1,zone1,4.715481058670964,1.7072819654340732,1.4151702329172509,3.3124862542467484,3.9072972517304163
227,DRM,20f4s,3,s1,zone1,1.620786594351713,2.397588034559314,2.497256610289015,2.5040099643225115,3.098251008999948
228,DRM,20f4s,4,s1,zone1,4.103431404246635,1.2545089576931383,1.5122022378022302,1.603552666868103,2.247377070160374
229,DRM,20f4s,5,s1,zone1,13.704254721842215,6.119422517291477,4.5468218910560525,7.7883311749713275,9.533688262275179
230,DRM,20f4s,1,s2,zone1,1.603357824062516,2.050668655168524,1.4616498324082232,0.9108972402253741,2.8451542764417104
231,DRM,20f4s,2,s2,zone1,2.2043947124137517,1.6099478326131986,1.8712453128366222,1.170008143952442,3.107793551189286
232,DRM,20f4s,3,s2,zone1,1.3933624571133951,0.8473973649442061,1.0628629199315045,0.9511646433085271,1.2767866478004033
233,DRM,20f4s,4,s2,zone1,1.4665189833340593,1.1022749481631933,0.8800363736037083,0.7960061769284524,2.0953549634620035
234,DRM,20f4s,5,s2,zone1,2.4712455432522926,1.7479864492991766,1.7221625172671526,1.0826553031109396,3.57619285934265
235,DRM,20f4s,1,s3,zone1,3.3584461155482392,3.2580227287328682,2.8429869285863743,2.710698703342262,3.833997617544237
236,DRM,20f4s,2,s3,zone1,3.923838437414788,3.8550807030469993,3.1232314919026605,2.423342370857238,4.677211723966614
237,DRM,20f4s,3,s3,zone1,1.898286216778368,1.71170961569562,1.8925887214739743,0.8197162843939668,3.255850212632735
238,DRM,20f4s,4,s3,zone1,3.0779974109293615,3.041204198411241,3.724526361321792,2.091881068498526,4.648604280583495
239,DRM,20f4s,5,s3,zone1,3.2625457054058624,2.904219041897498,2.7088173607340393,1.6945045024551457,4.141382078910039
240,DRM,20f4s,1,s4,zone2,4.220902490373649,2.14479032769659,1.5929175112266687,1.5559707245105214,3.7762327281233987
241,DRM,20f4s,2,s4,zone2,3.6273228874193535,2.8610161574988866,2.235864489999024,1.9788329598978616,4.449598911750586
242,DRM,20f4s,3,s4,zone2,2.3483797228734913,1.1944683667899014,2.094477439940225,1.44748944285222,2.107501115361299
243,DRM,20f4s,4,s4,zone2,2.941767693947957,1.9569169534682391,1.6698288910723438,1.709700043128447,3.3934726384179887
244,DRM,20f4s,5,s4,zone2,1.4916217947532207,2.9010895089500215,3.234892037066603,1.4326690464235632,4.793672633657409
245,DRM,20f4s,1,s5,zone2,1.8901725191697736,1.0801580925681744,1.1408856090781185,1.1846131102517339,1.478598166671213
246,DRM,20f4s,2,s5,zone2,3.3975638571253075,0.9906469966314512,0.4541647232657634,1.3517929020073574,1.872024608666598
247,DRM,20f4s,3,s5,zone2,1.3472688566552595,1.059195530469788,1.046613859384915,0.6822674398748616,1.382799755778703
248,DRM,20f4s,4,s5,zone2,2.8061988878558197,1.0161443815320137,0.8126268127862707,1.1549677135086172,2.007590193051359
249,DRM,20f4s,5,s5,zone2,4.411271084644051,1.7924506618941112,1.5444694110535213,2.012893155428787,3.2133765711508735
250,DRM,20f4s,1,s6,zone2,1.8638896952924384,1.3190248906667281,0.8963355145284595,0.734834336533555,2.1931709224727216
251,DRM,20f4s,2,s6,zone2,1.0241710894166913,1.3663965184116735,1.6729748539434133,0.9964872899244067,1.7343684319630106
252,DRM,20f4s,3,s6,zone2,0.9722411223526803,0.995145154507303,0.6979960740343665,0.8276657353211561,1.0809122440221481
253,DRM,20f4s,4,s6,zone2,1.320499542347664,1.1967384511568078,0.8463216865016342,1.1190947202926977,2.0102760852907817
254,DRM,20f4s,5,s6,zone2,2.109854251386588,1.8229359097388746,1.397053916937091,1.6469663234104457,2.0103139279078133
255,DRM,20f4s,1,s7,zone3,1.3683749601465338,0.732134934168178,0.6409775008605577,0.8088919828226194,1.2922474130485413
256,DRM,20f4s,2,s7,zone3,1.6482586318702304,1.0571772199401979,0.6856393356256016,1.3189601533878366,1.545540942411941
257,DRM,20f4s,3,s7,zone3,0.8326535810108464,0.648088243819591,0.4058409275113137,0.7603876645194113,0.9990991173221488
258,DRM,20f4s,4,s7,zone3,0.8619205241537118,0.3792607937677574,0.8784595067777736,0.284987593433767,0.9654394816722531
259,DRM,20f4s,5,s7,zone3,1.9951403970855275,0.9275566494814964,1.6140825300062058,1.157894596172304,1.9894633498645058
260,DRM,20f4s,1,s8,zone3,1.7870304106380606,1.3220685953538829,0.8507803284184757,0.7195966726858213,2.208433388588132
261,DRM,20f4s,2,s8,zone3,1.483959330787652,0.5806366912644187,0.5562452655675,0.6462098451880322,1.0732946867521462
262,DRM,20f4s,3,s8,zone3,0.8311261871070205,0.5289069703115221,0.37658582007158836,0.5616783032385245,1.2865324871821129
263,DRM,20f4s,4,s8,zone3,2.2524836032052034,1.7702693821127915,0.8335945239884676,1.5142047625671522,2.187210758125659
264,DRM,20f4s,5,s8,zone3,0.7552858125893364,0.5565820515390552,1.4581534889098704,0.5206882416013389,1.1816774945804738
265,DRM,20f4s,1,s9,zone3,1.1469346656282482,1.1911589303390206,0.8781645306467122,0.603164979327518,1.9012646617150237
266,DRM,20f4s,2,s9,zone3,0.843653426518242,0.9596645055715882,1.4832511729751323,0.423578932423898,1.46333373672223
267,DRM,20f4s,3,s9,zone3,0.834407336797665,0.7744172914267313,1.314128107987938,0.6202137706397934,1.2905074594970514
268,DRM,20f4s,4,s9,zone3,1.0642222819460418,0.9848772369080313,0.7029209726036798,0.7513030432509074,1.267980236647492
269,DRM,20f4s,5,s9,zone3,1.007679339359127,2.050257033447619,2.128997918890929,0.6950459926257588,3.311368953930126
