,Sim_Type,Nsubs,Iteration,Station,Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
65,FixBase,20f4s,1,s5,zone2,0.000942857142857143,0.0009714285714285714,0.0009428571428571431,0.0010571428571428572,0.0012000000000000003,0.0012857142857142859,0.001371428571428572,0.0014285714285714288,0.001571428571428572,0.001657142857142857,0.0017714285714285727,0.0018857142857142864,0.001942857142857143,0.0019714285714285723,0.0020285714285714312,0.0020571428571428607,0.0020571428571428607,0.0021142857142857152,0.0021428571428571447,0.0021142857142857152
66,FixBase,20f4s,2,s5,zone2,0.0011142857142857144,0.0012571428571428573,0.0013142857142857147,0.0014285714285714288,0.0015428571428571436,0.0016285714285714287,0.001657142857142857,0.0016285714285714297,0.0016,0.0016857142857142854,0.0018000000000000002,0.0018857142857142864,0.002085714285714287,0.002257142857142858,0.002371428571428572,0.0024285714285714305,0.0024857142857142855,0.0024857142857142855,0.0025142857142857146,0.0024857142857142855
67,FixBase,20f4s,3,s5,zone2,0.0009714285714285714,0.0010857142857142858,0.0011142857142857144,0.0012285714285714291,0.001371428571428572,0.0014857142857142866,0.0016285714285714287,0.001742857142857144,0.0018857142857142864,0.002028571428571429,0.002171428571428572,0.0023142857142857153,0.002400000000000001,0.0024857142857142855,0.0025142857142857146,0.0025428571428571444,0.0025714285714285696,0.0025714285714285735,0.0025428571428571444,0.002514285714285719
68,FixBase,20f4s,4,s5,zone2,0.0008285714285714286,0.0008857142857142858,0.000885714285714286,0.0009714285714285714,0.0010285714285714288,0.0010857142857142862,0.0011142857142857144,0.0011142857142857144,0.0011142857142857144,0.0011142857142857144,0.0012000000000000008,0.0013428571428571437,0.0014857142857142857,0.0016285714285714287,0.0017428571428571432,0.0018571428571428586,0.001942857142857143,0.0020000000000000018,0.002028571428571429,0.0020285714285714312
69,FixBase,20f4s,5,s5,zone2,0.0013714285714285716,0.0014571428571428574,0.0014571428571428572,0.001514285714285715,0.0016857142857142854,0.001800000000000001,0.002028571428571429,0.0023142857142857153,0.0025428571428571444,0.002742857142857144,0.002971428571428573,0.003114285714285716,0.003171428571428575,0.0032857142857142885,0.003428571428571432,0.0036,0.003742857142857143,0.0038000000000000017,0.003828571428571431,0.003742857142857143
70,FixBase,20f4s,1,s6,zone2,0.0009714285714285714,0.0011142857142857144,0.0011714285714285717,0.0013142857142857142,0.0014571428571428572,0.0015999999999999992,0.0016857142857142863,0.0017714285714285727,0.0018000000000000002,0.0018285714285714294,0.0019142857142857156,0.0020857142857142862,0.002228571428571429,0.0023142857142857153,0.0024571428571428583,0.0026285714285714285,0.0027142857142857164,0.0027714285714285714,0.002800000000000001,0.0027714285714285714
71,FixBase,20f4s,2,s6,zone2,0.0011428571428571427,0.001257142857142857,0.0013142857142857142,0.0014000000000000004,0.001514285714285715,0.0016,0.0016857142857142863,0.001800000000000001,0.0018571428571428586,0.001942857142857143,0.0020571428571428585,0.0020571428571428585,0.002085714285714288,0.002171428571428572,0.002285714285714288,0.002371428571428572,0.0024857142857142855,0.0025142857142857146,0.0025714285714285735,0.0025428571428571444
72,FixBase,20f4s,3,s6,zone2,0.000742857142857143,0.0007714285714285715,0.0007428571428571431,0.0007428571428571429,0.0007428571428571433,0.0008,0.000828571428571429,0.0009142857142857147,0.0009428571428571431,0.0010285714285714293,0.0011428571428571427,0.0012000000000000008,0.0012571428571428573,0.001314285714285715,0.001371428571428571,0.0014285714285714297,0.0014857142857142857,0.0015428571428571436,0.001571428571428572,0.0015428571428571436
73,FixBase,20f4s,4,s6,zone2,0.0007714285714285715,0.0008,0.0008,0.0008857142857142858,0.0009428571428571431,0.000971428571428572,0.0010571428571428576,0.0011714285714285713,0.0012285714285714291,0.0012857142857142859,0.0014000000000000004,0.0015428571428571436,0.001657142857142859,0.0017714285714285727,0.0018285714285714294,0.0018857142857142864,0.0019142857142857156,0.0019142857142857175,0.001942857142857143,0.0019142857142857175
74,FixBase,20f4s,5,s6,zone2,0.0012000000000000003,0.0012857142857142859,0.0012571428571428573,0.0012857142857142859,0.001314285714285715,0.0014285714285714288,0.001514285714285714,0.0015428571428571436,0.0016285714285714287,0.0018000000000000002,0.002028571428571429,0.0021428571428571447,0.002228571428571429,0.002342857142857145,0.0024857142857142855,0.0026285714285714306,0.002742857142857146,0.002800000000000001,0.002800000000000001,0.002742857142857146
75,FixBase,20f4s,1,s7,zone3,0.0011714285714285715,0.0012857142857142859,0.0013142857142857142,0.0014285714285714288,0.0016,0.0017428571428571432,0.0019142857142857136,0.002028571428571429,0.0021428571428571447,0.002257142857142858,0.002428571428571429,0.002742857142857144,0.0030000000000000027,0.0032285714285714296,0.0034000000000000024,0.003514285714285716,0.0035714285714285704,0.0035714285714285704,0.0035714285714285744,0.0035428571428571492
76,FixBase,20f4s,2,s7,zone3,0.0006571428571428571,0.000742857142857143,0.0007714285714285717,0.0008285714285714285,0.0009142857142857147,0.0009428571428571431,0.0010571428571428576,0.0011428571428571427,0.0012285714285714291,0.0013142857142857142,0.001371428571428572,0.001371428571428573,0.0014571428571428572,0.001514285714285716,0.0015714285714285728,0.0016,0.0016,0.001600000000000002,0.0016285714285714278,0.001600000000000002
77,FixBase,20f4s,3,s7,zone3,0.0005142857142857143,0.0005714285714285716,0.0006000000000000001,0.0006571428571428573,0.0007428571428571429,0.0008285714285714285,0.0009142857142857147,0.0009714285714285714,0.0010285714285714293,0.0010857142857142862,0.0011428571428571427,0.0012000000000000008,0.0012285714285714302,0.0012571428571428573,0.001285714285714287,0.0013142857142857142,0.0013142857142857142,0.0013142857142857142,0.0013428571428571437,0.0013142857142857162
78,FixBase,20f4s,4,s7,zone3,0.0008857142857142858,0.0009428571428571431,0.0009714285714285714,0.0010285714285714288,0.0011142857142857144,0.0011714285714285722,0.0013142857142857142,0.0014285714285714288,0.0014857142857142866,0.0015428571428571436,0.0016,0.0015714285714285728,0.0015428571428571436,0.0016,0.0016857142857142863,0.0017428571428571432,0.0018000000000000002,0.0018285714285714294,0.0018285714285714294,0.0018285714285714253
79,FixBase,20f4s,5,s7,zone3,0.0010571428571428572,0.0011714285714285715,0.0011999999999999997,0.0012857142857142865,0.0014285714285714288,0.001571428571428572,0.0017142857142857148,0.0018571428571428578,0.002028571428571429,0.002171428571428572,0.002342857142857145,0.0024285714285714305,0.0024571428571428604,0.0024857142857142855,0.0025428571428571444,0.0026285714285714285,0.0026857142857142874,0.0027142857142857164,0.0027142857142857164,0.0026857142857142874
80,FixBase,20f4s,1,s8,zone3,0.0009142857142857143,0.0009714285714285718,0.0009714285714285714,0.0010857142857142862,0.0012285714285714291,0.0014000000000000004,0.001514285714285715,0.0016285714285714297,0.001714285714285716,0.0018000000000000002,0.0018857142857142864,0.0019714285714285723,0.002028571428571429,0.0020571428571428568,0.0020571428571428607,0.0020857142857142862,0.0020857142857142862,0.0020857142857142862,0.0020857142857142862,0.0020857142857142862
81,FixBase,20f4s,2,s8,zone3,0.0008,0.0008285714285714287,0.0008571428571428571,0.0009142857142857147,0.000971428571428572,0.0010000000000000002,0.0011142857142857144,0.0012000000000000008,0.0012857142857142859,0.0014000000000000004,0.0014857142857142866,0.0015428571428571436,0.0015714285714285728,0.0016,0.0016857142857142863,0.0018285714285714294,0.0018857142857142864,0.001942857142857143,0.001942857142857145,0.001942857142857143
82,FixBase,20f4s,3,s8,zone3,0.0009714285714285714,0.0010857142857142858,0.0011142857142857144,0.0012000000000000003,0.0013142857142857147,0.001514285714285714,0.001657142857142857,0.001800000000000001,0.0018857142857142864,0.0019714285714285723,0.002171428571428572,0.002342857142857145,0.0024571428571428583,0.0025428571428571444,0.0026000000000000034,0.002657142857142858,0.0026857142857142874,0.002657142857142858,0.002657142857142858,0.002657142857142854
83,FixBase,20f4s,4,s8,zone3,0.0012285714285714287,0.0012857142857142859,0.0012571428571428573,0.0013428571428571433,0.001514285714285714,0.001657142857142858,0.001800000000000001,0.0019142857142857156,0.002028571428571429,0.002228571428571429,0.002428571428571429,0.002600000000000001,0.0027142857142857125,0.0027714285714285714,0.002800000000000001,0.0028857142857142853,0.002971428571428573,0.0030571428571428572,0.003085714285714283,0.0030571428571428572
84,FixBase,20f4s,5,s8,zone3,0.0009428571428571429,0.0010857142857142858,0.0011428571428571427,0.0012571428571428573,0.0014857142857142862,0.0016857142857142863,0.0018857142857142864,0.0020857142857142862,0.0022000000000000014,0.0023428571428571426,0.0024857142857142855,0.0026000000000000034,0.0027142857142857164,0.0027714285714285714,0.002800000000000001,0.0028285714285714303,0.0028285714285714303,0.0028285714285714303,0.0028571428571428593,0.0028571428571428593
85,FixBase,20f4s,1,s9,zone3,0.0007999999999999998,0.0008,0.0007714285714285717,0.0008571428571428574,0.0009428571428571431,0.0010285714285714293,0.0010571428571428576,0.0010571428571428576,0.0011142857142857144,0.0013142857142857147,0.0015714285714285713,0.0017428571428571432,0.0019142857142857147,0.002000000000000001,0.0020857142857142862,0.002142857142857143,0.0021428571428571447,0.002171428571428572,0.0021999999999999997,0.0021428571428571447
86,FixBase,20f4s,2,s9,zone3,0.0007714285714285715,0.000742857142857143,0.0006571428571428573,0.0006285714285714287,0.0006000000000000003,0.000685714285714286,0.0007428571428571429,0.0008,0.0008571428571428574,0.0009142857142857147,0.0010000000000000009,0.0010857142857142851,0.0011428571428571427,0.0012857142857142859,0.0014571428571428572,0.0016,0.0017142857142857138,0.0017714285714285727,0.0017714285714285727,0.0017714285714285727
87,FixBase,20f4s,3,s9,zone3,0.0008285714285714286,0.0008857142857142858,0.0008571428571428574,0.0008857142857142858,0.0008857142857142863,0.000828571428571429,0.0007428571428571433,0.0008,0.0008571428571428574,0.0009142857142857147,0.000971428571428572,0.0010571428571428576,0.001228571428571429,0.0013714285714285716,0.0014571428571428572,0.0015428571428571436,0.0016,0.0016285714285714297,0.0016285714285714297,0.0016285714285714297
88,FixBase,20f4s,4,s9,zone3,0.0008,0.0008857142857142858,0.0009142857142857144,0.0009999999999999998,0.0010571428571428576,0.0012000000000000008,0.0013428571428571437,0.0014857142857142866,0.0016,0.0017142857142857138,0.0018285714285714294,0.0019142857142857136,0.001942857142857143,0.0020000000000000018,0.0020571428571428585,0.0021142857142857152,0.0021428571428571447,0.0021714285714285702,0.002171428571428574,0.0021428571428571447
89,FixBase,20f4s,5,s9,zone3,0.0008285714285714286,0.0009142857142857144,0.0009428571428571426,0.0010000000000000002,0.0010571428571428572,0.0011428571428571434,0.0012857142857142865,0.0014285714285714288,0.001514285714285715,0.0016000000000000012,0.0016857142857142863,0.0016857142857142863,0.001657142857142857,0.0016285714285714297,0.001714285714285716,0.0017714285714285727,0.0018285714285714314,0.0018285714285714294,0.0018857142857142883,0.0018857142857142883
90,AbsBound,20f2s,1,s1,zone1,0.0012386364210640532,0.0014980520373511076,0.0016694806307065882,0.0018980520922546192,0.0021551949916048304,0.0023814937220648555,0.0025506495838516696,0.0026386366286994434,0.002821428962397799,0.0031071433320916434,0.00347629927014745,0.003790585092720659,0.00399513069354203,0.004137987896743117,0.004278572333183569,0.004309416543400567,0.00433571521479584,0.004362013885191136,0.0043048710045415165,0.0041905852441772905
91,AbsBound,20f2s,2,s1,zone1,0.0015574676343099564,0.0018146105284165962,0.001986039127659929,0.0022146105972660037,0.0024980521991544383,0.0026694808065363387,0.0027860392910221406,0.002843182161948362,0.002843182161948362,0.002814610726449835,0.003010065280635939,0.0033266238237731386,0.0036123381901140184,0.0038386369272179416,0.004040909752148607,0.004205520078577111,0.0043198058259453385,0.004376948699963899,0.004348377262926682,0.004205520078577111
92,AbsBound,20f2s,3,s1,zone1,0.003224352028703258,0.00402208005325838,0.004624353525158018,0.00536721168273941,0.006250654562234314,0.007079227481502535,0.007850657609133555,0.008481503316398614,0.009024361766309332,0.00951007729075481,0.010024364387937464,0.010452937024943348,0.010652937606308052,0.010767223657781908,0.010881509712876937,0.010907808229521117,0.010824366684876886,0.010852938198763507,0.010710080631592112,0.010452937024943348
93,AbsBound,20f2s,4,s1,zone1,0.0008685065019658966,0.0009542207894443619,0.0010090909182644365,0.0010685065063422109,0.001163311715505878,0.0012444805438046375,0.0012490260054139406,0.0012181818447602355,0.0011941558759484686,0.0012775974354498098,0.001420454586131465,0.0015918831680508713,0.0017347403205686832,0.0018685065329394571,0.002123376664189302,0.0022970779817423795,0.002411363702128119,0.0024970779926123533,0.0024685065624320906,0.002409090961652799
94,AbsBound,20f2s,5,s1,zone1,0.0021321431861020977,0.002591558945061443,0.002879546095898788,0.003281819041058074,0.003769806363200541,0.004226949524518415,0.004598378368968937,0.004884092880488265,0.005136690378038651,0.0053126646735101426,0.005510392057862515,0.005712665041533675,0.005796106605971998,0.0059538984931876955,0.006125327205005259,0.006182470109834822,0.006182470109834822,0.006215587192418278,0.006158444284152852,0.005987015562207324
95,AbsBound,20f2s,1,s2,zone1,0.0007370129989773961,0.000879870147010509,0.0009918831365919021,0.0011347402856034246,0.0012775974354498098,0.0013918831559281014,0.001451298748418951,0.0014798701788788224,0.0014798701788788224,0.0014775974466374414,0.0014227273179961805,0.0015918831680508713,0.0017610390168432037,0.0018775974739219995,0.001987337724667852,0.002046753322243732,0.002075324752947204,0.002103896183679842,0.002075324752947204,0.0020181818915698535
96,AbsBound,20f2s,2,s2,zone1,0.0007107142978978441,0.0008295454741527849,0.000972402624490736,0.0011152597760350812,0.001315259790222474,0.001486688375693011,0.0016295455315785874,0.001715259825688676,0.0018009741202329207,0.0018558442483953522,0.0018844156798602694,0.0018844156798602694,0.0019392858070944965,0.002025000101249769,0.002110714395772749,0.0021678572589921294,0.002196428690662999,0.002196428690662999,0.0021678572589921294,0.002108441658387117
97,AbsBound,20f2s,3,s2,zone1,0.0005347402653653001,0.0006490259823708005,0.0007370129989773961,0.0008512987173296549,0.0009678571656706713,0.001110714315862343,0.0012250000367500665,0.001339285758290774,0.0014250000498751496,0.0015392857725587056,0.0016535714958951903,0.0017392857888262829,0.0017964286509847896,0.001853571513306034,0.001882142944528225,0.0019392858070944965,0.0019941559335044123,0.002022727364669353,0.0019941559335044123,0.0019392858070944965
98,AbsBound,20f2s,4,s2,zone1,0.0003405844153191192,0.0003519480530449942,0.00040909091057850943,0.0004662337681710611,0.0005233766258232358,0.0005519480546718373,0.0005827922115766948,0.0006113636405321833,0.0006399350695061549,0.0006970779275096189,0.0007256493565391467,0.0007827922146543266,0.0008662337729834517,0.0009256493602663495,0.001011363647856491,0.0010685065063422109,0.0010970779356134328,0.0011256493649025499,0.0011256493649025499,0.0010970779356134328
99,AbsBound,20f2s,5,s2,zone1,0.0009016233893282877,0.001018181836694104,0.0011038961256872365,0.0011918831454419924,0.0013038961343765476,0.0013633117257585378,0.0013918831559281014,0.0013918831559281014,0.0013918831559281014,0.001451298748418951,0.0016775974594616125,0.0019084416402318535,0.002108441658387117,0.0022775975077515757,0.0024227274048761855,0.0024798702683562837,0.002539285873898067,0.0025678573060993895,0.002539285873898067,0.002482143009617085
100,AbsBound,20f2s,1,s3,zone1,0.000613636368657413,0.0007279220850122428,0.0007896104006852267,0.0009016233893282877,0.0010250000256250506,0.001143831206488307,0.0013438312210136893,0.0015438312379026367,0.001715259825688676,0.001858116983503398,0.0020295455744729386,0.0021724027349408854,0.002258117031800785,0.0023152598966150397,0.0023724027616220315,0.002400974194198233,0.002398701453838268,0.0023964287135026384,0.002370130021571878,0.0023129871571733788
101,AbsBound,20f2s,2,s3,zone1,0.0003737012990167567,0.0004376623393674523,0.0004662337681710611,0.0005211038979307819,0.0005827922115766948,0.0006399350695061549,0.0006685064984986275,0.0007256493565391467,0.0007827922146543266,0.0008685065019658966,0.0009542207894443619,0.0010399350770901989,0.0010970779356134328,0.0011256493649025499,0.0011564935245168204,0.0012136363834961991,0.0012707792425640577,0.0012993506721316545,0.0012993506721316545,0.0012707792425640577
102,AbsBound,20f2s,3,s3,zone1,0.00046396104040683287,0.0004925324691633119,0.0005211038979307819,0.0005496753267097047,0.0006068181843006476,0.0006730519550885965,0.0007301948134924147,0.0008136363725125271,0.0008444805306123407,0.0009016233893282877,0.0009827922186410698,0.0010136363774589934,0.0010707792362151215,0.0011827922235372046,0.0012970779410286881,0.0013827922293420856,0.0014399350883106676,0.0014948052149948382,0.0014685065178225503,0.0014399350883106676
103,AbsBound,20f2s,4,s3,zone1,0.0006730519550885965,0.000758766242733722,0.0008159091012934453,0.0009016233893282877,0.0009873376775965306,0.001044480536572224,0.0010730519660986499,0.0011324675554106808,0.0011896104149473848,0.0012181818447602355,0.001332467564308111,0.0015016234121166287,0.0016444805620874875,0.0017873377127083732,0.0019016234336720473,0.001958766294309942,0.001987337724667852,0.002015909155051611,0.001987337724667852,0.001930194863978309
104,AbsBound,20f2s,5,s3,zone1,0.0007152597547506291,0.0008866883341433213,0.0010009740547031296,0.0011724026369900186,0.0013438312210136893,0.0015152598067739121,0.001655844229389319,0.001743831257154866,0.0018295455518439316,0.0019152598469668774,0.0020844157013596744,0.0021724027349408854,0.0022295455994660596,0.002255844292952774,0.002253571554127623,0.002286688464183773,0.0023392858496302433,0.002370130021571878,0.0023438313290946016,0.0023129871571733788
105,AbsBound,20f2s,1,s4,zone2,0.000578246755499654,0.0006639610419358387,0.0007211038996154201,0.0007782467573399776,0.0009038961184522176,0.0010204545663276472,0.0011061688557346143,0.0011918831454419924,0.0012490260054139406,0.0013061688655194093,0.0013633117257585378,0.0014490260163677578,0.0014775974466374414,0.0015827922360563543,0.0016970779545869778,0.0017542208139635508,0.0018113636734141839,0.0018376623682103228,0.0018113636734141839,0.0017542208139635508
106,AbsBound,20f2s,2,s4,zone2,0.0007633116999102371,0.000934740277221061,0.0010204545663276472,0.0011370130158074468,0.0012798701664377965,0.00136558445726143,0.001451298748418951,0.0015084416093762566,0.0015678572033315996,0.001596428634145374,0.00168214292683171,0.0017655844855201188,0.0019370130712859015,0.0020798702271111326,0.0021941559524387556,0.0022775975077515757,0.0023084416783608285,0.0023370131099341037,0.0023084416783608285,0.0022512988153257528
107,AbsBound,20f2s,3,s4,zone2,0.00046396104040683287,0.0005233766258232358,0.000578246755499654,0.0006353896131127033,0.0006948051991362565,0.0007233766280735469,0.0007564935141570119,0.0008159091012934453,0.0008970779311070149,0.0009564935187912984,0.0010399350770901989,0.0011256493649025499,0.001211363652882333,0.0012970779410286881,0.0013827922293420856,0.0014399350883106676,0.0014399350883106676,0.0014685065178225503,0.0014399350883106676,0.001411363658817333
108,AbsBound,20f2s,4,s4,zone2,0.0007415584560042293,0.0008844156050902178,0.0010009740547031296,0.0011461039367385662,0.0013461039523957371,0.0015175325392707772,0.0016603896964280298,0.0018032468548846603,0.0019415585429231256,0.0020535715327168465,0.0021746754729486933,0.002319805375569252,0.0024295456268223353,0.0025152599249844256,0.0025746755329901358,0.0026032469662398373,0.0026032469662398373,0.0026295456565424992,0.002600974223580422,0.002517532666646729
109,AbsBound,20f2s,5,s4,zone2,0.0007873376720005783,0.0009016233893282877,0.0010159091070715233,0.0011301948252300802,0.0012444805438046375,0.0013016234032475996,0.0013301948330081185,0.0013016234032475996,0.0012490260054139406,0.001334740295622313,0.0015301948420588123,0.0018159091429102085,0.0020444805854616804,0.002215909168466218,0.0023873377524056758,0.0025016234755514555,0.0025873377681833757,0.0026444806300681923,0.002615909199112901,0.002530194906402891
110,AbsBound,20f2s,1,s5,zone2,0.00034967532549269045,0.00038051948180421464,0.0004376623393674523,0.0004948051969897977,0.0005519480546718373,0.0006090909124132692,0.0006090909124132692,0.0006090909124132692,0.0006090909124132692,0.0006113636405321833,0.0006970779275096189,0.0008113636437395701,0.0008970779311070149,0.0009827922186410698,0.0010376623473650906,0.0010685065063422109,0.0010685065063422109,0.0010970779356134328,0.0010685065063422109,0.0010399350770901989
111,AbsBound,20f2s,2,s5,zone2,0.0005256493537210965,0.0006159090967885378,0.0006730519550885965,0.0007564935141570119,0.0008444805306123407,0.0009016233893282877,0.0009301948187249304,0.0009587662481476721,0.0009564935187912984,0.0009301948187249304,0.0009564935187912984,0.0010707792362151215,0.0011564935245168204,0.0012422078130190598,0.0012993506721316545,0.0013564935313333819,0.0013850649609675472,0.0014136363906243812,0.001411363658817333,0.0013564935313333819
112,AbsBound,20f2s,3,s5,zone2,0.0003542207806009338,0.0004113636382335804,0.00044220779479240216,0.0005016233804995744,0.0005850649396242343,0.000644480525925606,0.0007016233842775268,0.000758766242733722,0.0008444805306123407,0.0009016233893282877,0.0009587662481476721,0.0009873376775965306,0.0010159091070715233,0.00104220780682605,0.0010707792362151215,0.0010970779356134328,0.0010970779356134328,0.0011256493649025499,0.0010970779356134328,0.0010685065063422109
113,AbsBound,20f2s,4,s5,zone2,0.00032110389679178714,0.0003474025979439991,0.0003782467542044956,0.0004068181829276646,0.0004068181829276646,0.0004353896116617711,0.0004376623393674523,0.00046396104040683287,0.00046396104040683287,0.0004662337681710611,0.0005519480546718373,0.0006113636405321833,0.0006925324707700717,0.0007519480570261251,0.000809090914974995,0.0008353896151087649,0.0008662337729834517,0.0008925324729223674,0.0008925324729223674,0.0008639610440099554
114,AbsBound,20f2s,5,s5,zone2,0.00046850649594010576,0.0005519480546718373,0.0005827922115766948,0.0006399350695061549,0.0006970779275096189,0.0007256493565391467,0.0007256493565391467,0.0007301948134924147,0.0007873376720005783,0.0008444805306123407,0.0008993506602132279,0.000985064948113934,0.0010707792362151215,0.001154220794210468,0.0012399350822458709,0.0012970779410286881,0.0013256493704480025,0.0013542207998857958,0.0013542207998857958,0.0012970779410286881
115,AbsBound,20f2s,1,s6,zone2,0.0003827922094078646,0.0004662337681710611,0.000497077924821395,0.0005827922115766948,0.0006422077977127854,0.0007279220850122428,0.000758766242733722,0.0008136363725125271,0.0008159091012934453,0.0008444805306123407,0.0008730519599572823,0.0009564935187912984,0.00104220780682605,0.0010970779356134328,0.001154220794210468,0.0012399350822458709,0.0012685065116278353,0.0012970779410286881,0.0012970779410286881,0.0012685065116278353
116,AbsBound,20f2s,2,s6,zone2,0.0003827922094078646,0.0004376623393674523,0.00046850649594010576,0.0005256493537210965,0.0005564935106132317,0.000613636368657413,0.0006685064984986275,0.0007279220850122428,0.0007564935141570119,0.0008136363725125271,0.0008685065019658966,0.0008970779311070149,0.0009256493602663495,0.0009827922186410698,0.001011363647856491,0.0010399350770901989,0.0010685065063422109,0.0010970779356134328,0.0010685065063422109,0.0010399350770901989
117,AbsBound,20f2s,3,s6,zone2,0.00028798701317404456,0.00031655844178451705,0.0003451298703988965,0.0003451298703988965,0.0003782467542044956,0.0004068181829276646,0.0004353896116617711,0.00046396104040683287,0.0004948051969897977,0.0005233766258232358,0.0005805194835351758,0.0006113636405321833,0.0006399350695061549,0.0007211038996154201,0.0007782467573399776,0.0008353896151087649,0.0008639610440099554,0.0008639610440099554,0.0008639610440099554,0.0008353896151087649
118,AbsBound,20f2s,4,s6,zone2,0.0002925324681022119,0.0003451298703988965,0.00034967532549269045,0.0003782467542044956,0.0004068181829276646,0.0004113636382335804,0.0004399350670776548,0.0004925324691633119,0.0005256493537210965,0.0005256493537210965,0.0006639610419358387,0.0007519480570261251,0.0008376623439717661,0.0008948052020100692,0.000951948060107283,0.000951948060107283,0.0009805194891783584,0.0010090909182644365,0.0010090909182644365,0.0009805194891783584
119,AbsBound,20f2s,5,s6,zone2,0.0004022727276385595,0.0004308441562638786,0.0004376623393674523,0.0004925324691633119,0.0005496753267097047,0.0005805194835351758,0.0006113636405321833,0.0006399350695061549,0.0006399350695061549,0.0006685064984986275,0.0006970779275096189,0.0007519480570261251,0.0008399350728434208,0.000951948060107283,0.0010353896176507021,0.00112110390462109,0.0011496753336335114,0.0011782467626573303,0.0011782467626573303,0.0011496753336335114
120,AbsBound,20f2s,1,s7,zone3,0.0004113636382335804,0.00046850649594010576,0.000497077924821395,0.0005542207826396717,0.0006399350695061549,0.0006970779275096189,0.0007564935141570119,0.0008159091012934453,0.0008730519599572823,0.0009587662481476721,0.0010159091070715233,0.0011016233956517069,0.0011587662548346756,0.0012422078130190598,0.0012993506721316545,0.0013301948330081185,0.0013587662627945372,0.0013850649609675472,0.0013587662627945372,0.0013301948330081185
121,AbsBound,20f2s,2,s7,zone3,0.0002970779230424674,0.000325649351812326,0.0003542207806009338,0.0004113636382335804,0.00046850649594010576,0.0005519480546718373,0.0005827922115766948,0.0006399350695061549,0.0006685064984986275,0.0006970779275096189,0.0007256493565391467,0.0007827922146543266,0.0008113636437395701,0.0008399350728434208,0.0008685065019658966,0.0008685065019658966,0.0008685065019658966,0.0008685065019658966,0.0008685065019658966,0.0008399350728434208
122,AbsBound,20f2s,3,s7,zone3,0.00023084415596386098,0.00023538961075608635,0.00026396103942350293,0.0002925324681022119,0.00032110389679178714,0.00034967532549269045,0.0003782467542044956,0.0004068181829276646,0.0004068181829276646,0.0004353896116617711,0.00046396104040683287,0.0005211038979307819,0.0005211038979307819,0.000578246755499654,0.0006353896131127033,0.0006639610419358387,0.0006639610419358387,0.0006925324707700717,0.0006925324707700717,0.0006639610419358387
123,AbsBound,20f2s,4,s7,zone3,0.0004113636382335804,0.00046850649594010576,0.0005256493537210965,0.0005850649396242343,0.0006707792267903693,0.0007279220850122428,0.0007850649433236194,0.0008136363725125271,0.0008422078017237526,0.0008685065019658966,0.0008707792309573136,0.0009256493602663495,0.001011363647856491,0.0010685065063422109,0.0011256493649025499,0.001154220794210468,0.001154220794210468,0.0011827922235372046,0.001154220794210468,0.0011256493649025499
124,AbsBound,20f2s,5,s7,zone3,0.00029935065051718687,0.0003564935081605327,0.000413636365892901,0.00044220779479240216,0.0004993506526581275,0.0005564935106132317,0.0006422077977127854,0.0006993506558901825,0.0007850649433236194,0.0008422078017237526,0.0008993506602132279,0.0009564935187912984,0.0009564935187912984,0.0009542207894443619,0.0009542207894443619,0.001011363647856491,0.0010399350770901989,0.0010685065063422109,0.0010399350770901989,0.001011363647856491
125,AbsBound,20f2s,1,s8,zone3,0.00026168831199390835,0.0002685064942908962,0.0002970779230424674,0.0003542207806009338,0.0004113636382335804,0.00046850649594010576,0.000497077924821395,0.0005542207826396717,0.0005827922115766948,0.0006113636405321833,0.0006639610419358387,0.0006685064984986275,0.0006970779275096189,0.0006970779275096189,0.0006970779275096189,0.0006970779275096189,0.0006970779275096189,0.0006970779275096189,0.0006970779275096189,0.0006948051991362565
126,AbsBound,20f2s,2,s8,zone3,0.00032110389679178714,0.0003782467542044956,0.0004068181829276646,0.0004353896116617711,0.00046850649594010576,0.0005256493537210965,0.0005805194835351758,0.0006399350695061549,0.0006685064984986275,0.0007256493565391467,0.0007542207855876727,0.0007542207855876727,0.0007805194859931206,0.0008662337729834517,0.0009233766310511924,0.0009805194891783584,0.0010090909182644365,0.0010376623473650906,0.0010353896176507021,0.0010068181886828066
127,AbsBound,20f2s,3,s8,zone3,0.000325649351812326,0.0003827922094078646,0.0004376623393674523,0.0004730519514922943,0.0005587662385920964,0.000644480525925606,0.0007564935141570119,0.0008422078017237526,0.0009016233893282877,0.0009587662481476721,0.0010159091070715233,0.0010730519660986499,0.0011016233956517069,0.0011587662548346756,0.0012136363834961991,0.0012444805438046375,0.0012707792425640577,0.001273051973512964,0.0012707792425640577,0.0012422078130190598
128,AbsBound,20f2s,4,s8,zone3,0.0004113636382335804,0.00044220779479240216,0.000497077924821395,0.0005279220816243874,0.0005873376676773738,0.0006730519550885965,0.000758766242733722,0.0008159091012934453,0.0008730519599572823,0.0009301948187249304,0.0009587662481476721,0.0010159091070715233,0.001044480536572224,0.0010707792362151215,0.0010993506656271133,0.001127922095060711,0.0011564935245168204,0.0011564935245168204,0.0011564935245168204,0.001127922095060711
