,Sim_Type,Nsubs,Iteration,Station,Zone,s1,s5,s10,s15,s20
214,DRM,20f2s,5,s7,zone3,1.4679558250890978,3.258176217439533,2.8334777194569543,1.013969300177415,3.430589210059482
215,DRM,20f2s,1,s8,zone3,0.6070159914309092,1.449428596398848,0.8483063651813513,1.2980016576700495,2.5440208904920203
216,DRM,20f2s,2,s8,zone3,0.8824178026123427,1.8654044509304368,1.0254340923729524,1.0699602959700867,1.2595089940635038
217,DRM,20f2s,3,s8,zone3,0.436708982353808,0.9801405613930477,0.7372687891486822,0.7773576347040271,2.1476262470674343
218,DRM,20f2s,4,s8,zone3,1.4079420067144957,1.201912272024037,0.7835389476342008,0.6384314165340418,2.9406618191149962
219,DRM,20f2s,5,s8,zone3,2.1602144377713364,2.21047886078487,3.405603764268323,3.5477967315165113,1.50430360087242
220,DRM,20f2s,1,s9,zone3,1.317373005436377,1.7182523029559968,0.7713107792184003,0.7100922963239626,2.6664088608855883
221,DRM,20f2s,2,s9,zone3,1.0965153520954627,0.8719335546809859,2.4982676527272587,2.7373827052792348,1.0092755015750978
222,DRM,20f2s,3,s9,zone3,0.34239059682205325,0.6348222085580141,1.181720014770395,1.0426455601153357,0.5714963762071593
223,DRM,20f2s,4,s9,zone3,0.7805805273595227,0.6276208967198403,0.583687184536976,0.5582990689169735,1.386448671683031
224,DRM,20f2s,5,s9,zone3,1.9304061892793183,2.169959144455162,1.61626848020315,2.7625389395235187,3.333845824777754
225,DRM,20f4s,1,s1,zone1,1.1072451727995192,3.528666881619573,2.097837957228079,1.4509117191213339,3.5175462117498655
226,DRM,20f4s,2,s1,zone1,5.081793000771418,4.716284793231358,2.7131653265420006,4.852984747908944,10.46192083715843
227,DRM,20f4s,3,s1,zone1,3.443283844898071,3.9332555638631503,3.3784580137071463,4.113197364692888,4.481743472621055
228,DRM,20f4s,4,s1,zone1,3.9412245693100094,2.189963848209551,2.5979924410826607,4.4730869268831235,3.381782119324478
229,DRM,20f4s,5,s1,zone1,10.629687511674897,10.81891135200882,6.752829747674325,7.704843583395011,14.399892691700359
230,DRM,20f4s,1,s2,zone1,1.3491951506754702,2.2450741229356495,1.4523530025742548,1.3971548457815928,2.573821347810615
231,DRM,20f4s,2,s2,zone1,2.3704262422493594,2.0991430517370593,1.710828493165391,1.4583403517125129,5.313070576464066
232,DRM,20f4s,3,s2,zone1,0.8421069173847004,0.995929632046208,2.448606040757912,2.045373105118813,2.4469599310702246
233,DRM,20f4s,4,s2,zone1,0.8264468628986951,1.177045620449723,1.6743518571653822,1.1366601100292812,3.4450510972058512
234,DRM,20f4s,5,s2,zone1,3.441473207022415,1.8175804100293842,2.0359403470015636,4.271267266268953,5.367344708081805
235,DRM,20f4s,1,s3,zone1,1.4392572056546922,4.005957328096883,3.1183890522089377,3.4207781840329345,4.0984858371052475
236,DRM,20f4s,2,s3,zone1,1.186652728008475,2.166834882625099,2.9167780827401297,1.756937089441031,1.9250229109662147
237,DRM,20f4s,3,s3,zone1,1.2693012035961801,2.800248373871349,2.3463822552373266,1.3790038220754792,3.0479295235953354
238,DRM,20f4s,4,s3,zone1,2.132005606552407,1.301117001708834,2.6546440227713872,2.9055301919219536,4.130466958175131
239,DRM,20f4s,5,s3,zone1,4.509225096734726,2.8882095775953704,4.460366475100282,3.7161361711191856,7.391310394534946
240,DRM,20f4s,1,s4,zone2,2.226516594594416,2.5402397530587795,2.379808082636005,1.9434090772986643,5.000454496864675
241,DRM,20f4s,2,s4,zone2,2.8388787904670236,1.7775287154881707,1.1830858168953848,2.6903222617934417,3.4594685626694823
242,DRM,20f4s,3,s4,zone2,2.4743369848931716,1.572403331867704,1.2495719990961358,1.242371327833908,6.701516734241337
243,DRM,20f4s,4,s4,zone2,4.255717434359349,2.2115853753105967,1.9301492786548122,2.0474383877676656,5.299515079362715
244,DRM,20f4s,5,s4,zone2,4.2611084013590075,1.977180150378243,4.583532412028578,4.73541354442737,4.959928384599321
245,DRM,20f4s,1,s5,zone2,1.6568780946040482,1.4569000169254658,1.0350702964988447,1.6554111467873949,2.1503704990303194
246,DRM,20f4s,2,s5,zone2,1.067551783965338,0.7394408775263956,2.690858450717201,1.4490714650260326,3.167099075812589
247,DRM,20f4s,3,s5,zone2,1.9372715144020014,1.6418383976630047,1.2413039080281816,0.39993290433698847,2.1840379579830618
248,DRM,20f4s,4,s5,zone2,0.8819875516534648,1.2746087762142122,1.3734124914797776,1.1454682355394943,2.155792940619496
249,DRM,20f4s,5,s5,zone2,0.9475785026005477,1.8042943730307226,1.9125697324185476,2.468553586031355,2.0427283648969485
250,DRM,20f4s,1,s6,zone2,0.7939136735782046,1.652646664666696,0.7889021828915141,1.694517800714852,2.531683262165144
251,DRM,20f4s,2,s6,zone2,2.4994222633896737,1.166964201112798,2.653931595020433,2.7290450057331053,3.406648393170821
252,DRM,20f4s,3,s6,zone2,1.3016795301186277,1.0412347045337373,0.80856019675975,1.1050761330103376,2.5239363887297706
253,DRM,20f4s,4,s6,zone2,2.50386481775512,1.3208546978449098,1.8685573400875246,1.690509202697427,4.2082993728389635
254,DRM,20f4s,5,s6,zone2,1.5025307884041192,2.759007357106701,1.7964463241988855,2.706927927635711,3.5054157947049696
255,DRM,20f4s,1,s7,zone3,2.050781149636581,0.8009694454183008,0.8693130812536827,0.8271410932361082,1.9081085536789353
256,DRM,20f4s,2,s7,zone3,1.2795686797837984,1.3586522513000445,1.5221973165934786,1.5673372231680154,2.3310631843083893
257,DRM,20f4s,3,s7,zone3,0.7849927835435848,0.7462958802768033,0.821958434963302,0.75250405961858,1.6834874720757764
258,DRM,20f4s,4,s7,zone3,0.9624060384070062,0.6927542713827054,1.7291848829706296,1.4354376743672228,1.6110862208664363
259,DRM,20f4s,5,s7,zone3,1.6051063086482897,2.7210782769223627,3.077717535651352,1.6178857599839647,4.12957686546782
260,DRM,20f4s,1,s8,zone3,0.4980674148786532,1.4625388813076856,1.1965824629091928,1.434995121404497,2.6397580167261463
261,DRM,20f4s,2,s8,zone3,0.8038148599874662,1.6779414851555843,1.4318161282007724,1.1995702332336375,1.123221213546912
262,DRM,20f4s,3,s8,zone3,0.5969183258633448,1.1489424692561199,0.8378869670028306,0.7253670898172639,2.1563233519758507
263,DRM,20f4s,4,s8,zone3,1.6141986879152304,1.1962945745147568,1.058559008173341,0.5903269078324721,3.3636258541763526
264,DRM,20f4s,5,s8,zone3,3.1569963628623956,1.8759845814277814,3.4512409967584516,3.3944278894572095,1.836965106814298
265,DRM,20f4s,1,s9,zone3,1.2412420579515184,1.718774247729921,0.8177623441105278,0.6305285976311729,2.5275416609542902
266,DRM,20f4s,2,s9,zone3,1.3395092573130258,1.1197710545105408,2.3268840010056397,2.8545956614235215,1.2955614312311516
267,DRM,20f4s,3,s9,zone3,0.38024207843284896,0.5815723829158248,1.3437411291412005,1.1399534729251197,0.7857850360383206
268,DRM,20f4s,4,s9,zone3,0.8513865105256315,0.5988942217450968,0.7501078119661814,0.5363537081081184,1.5741518248139892
269,DRM,20f4s,5,s9,zone3,2.0479351285417757,1.6045247307216854,1.6993327666127263,2.6077177476508093,3.8071252131168674
